park_id,park_code,name,description,url
1362,prsf,Presidio of San Francisco,"For 218 years, the Presidio served as an army post for three nations. World and local events, from military campaigns to World Fairs and earthquakes, left their mark. Come enjoy the history and the natural beauty of the Presidio. Explore centuries of architecture. Reflect in a national cemetery. Walk along an historic airfield, through forests or to beaches, and admire spectacular vistas.",https://www.nps.gov/prsf/index.htm
1363,prwi,Prince William Forest Park,"Prince William Forest Park is an oasis, a respite of quiet and calm. In 1936, Chopawamsic Recreation Area opened its gates to house children's 'relief' camps during the Great Depression. Renamed Prince William Forest Park in 1948, these fragrant woods and trickling streams have welcomed generations of campers, hikers, bikers and nature lovers. Discover Northern Virginia's best kept secret!",https://www.nps.gov/prwi/index.htm
1364,pull,Pullman National Historical Park,"In a growing Chicago neighborhood, diverse people and stories intertwined. All were seeking opportunity. Some succeeded. Others were limited—by race, gender, or economic status. Their stories came together in Pullman, a planned industrial community famed for its urban design and architecture.",https://www.nps.gov/pull/index.htm
1365,puho,Puʻuhonua o Hōnaunau National Historical Park,"Imagine you had just broken the sacred laws, the kapu, and the only punishment was death. Your only chance of survival is to elude your pursuers and reach the Puʻuhonua, a place of refuge. The Puʻuhonua protected the kapu breaker, defeated warriors, as well as civilians during the time of battle. No physical harm could come to those who reached the boundaries of the Puʻuhonua.",https://www.nps.gov/puho/index.htm
1366,puhe,Puʻukoholā Heiau National Historic Site,"How many places in America can you walk in the footsteps of a king? Where else has a stranded sailor risen up to become a great chief over an entire island? Where else can you experience the culminating event of a people, foretold from centuries past? Where else can you stand on a beach and watch as sharks pass over a submerged temple? Experience all this and much more – only at Pu'ukoholā Heiau!",https://www.nps.gov/puhe/index.htm
1367,rabr,Rainbow Bridge National Monument,"Rainbow Bridge is one of the world's largest known natural bridges. The span has undoubtedly inspired people throughout time--from the neighboring Native American tribes who consider Rainbow Bridge sacred, to the thousands of visitors from around the world who visit it each year. Please visit Rainbow Bridge in a spirit that honors and respects the cultures to whom it is sacred.",https://www.nps.gov/rabr/index.htm
1368,reer,Reconstruction Era National Historical Park,"The Reconstruction era,1861-1900 the historic period in which the United States grappled with the question of how to integrate millions of newly freed African Americans into social, political, economic, and labor systems, was a time of significant transformation. The people, places, and events in Beaufort County, South Carolina, reflect on the most important issues of this tumultuous time period.",https://www.nps.gov/reer/index.htm
1369,redw,Redwood National and State Parks,"Most people know Redwood as home to the tallest trees on Earth. But the Parks also protect vast prairies, oak woodlands, wild rivers, and 40 miles of rugged coastline. People have lived in this verdant landscape since time immemorial. Together, the National Park Service and California State Parks are managing and restoring these lands for the inspiration, enjoyment, and education of all.",https://www.nps.gov/redw/index.htm
1370,rich,Richmond National Battlefield Park,"The center of Confederate manufacturing fueled a modern war, one of the South’s largest hospitals gave care to the sick and wounded, and armies battled on open fields and in miles of defensive earthworks. From 1861 to 1865, Richmond’s fate would determine America’s future.",https://www.nps.gov/rich/index.htm
1371,rigr,Rio Grande Wild & Scenic River,"For 196 miles, this free-flowing stretch of the Rio Grande winds its way through desert expanses and stunning canyons of stratified rock. For the well prepared, an extended float trip provides opportunities to explore the most remote corner of Texas and experience the ultimate in solitude, self-reliance, and immersion in natural soundscapes.",https://www.nps.gov/rigr/index.htm
1372,rira,River Raisin National Battlefield Park,"River Raisin NBP preserves, commemorates, and interprets the January 1813 battles of the War of 1812 and their aftermath. Battles that resulted in the greatest victory for Tecumseh’s Confederation and the British and the greatest defeat for the U.S. The aftermath led to U.S. Indian laws that forced the removal, relocation, and assimilation of native nations, an aftermath that continues today.",https://www.nps.gov/rira/index.htm
1373,rocr,Rock Creek Park,"Rock Creek Park is truly a gem in our nation's capital. This 1,754 acre city park was officially authorized in 1890, making it the third national park to be designated by the federal government. It offers visitors the opportunity to escape the bustle of the city and find a peaceful refuge, recreation, fresh air, majestic trees, wild animals, and thousands of years of human history.",https://www.nps.gov/rocr/index.htm
1374,romo,Rocky Mountain National Park,"Rocky Mountain National Park's 415 square miles (265,807 acres) encompasses a spectacular range of mountain environments. From meadows found in the montane life zone to glistening alpine lakes and up to the towering mountain peaks, there is something for everyone to discover. Along the way explore over 300 miles of hiking trails and incredible wildlife viewing.",https://www.nps.gov/romo/index.htm
1375,rowi,Roger Williams National Memorial,"""I acknowledge that to molest any person, Jew or Gentile, for either professing doctrine, or practicing worship meerly religious or spiritual, is to persecute him, and such a person (whether his doctrine or practice be true or false) suffers persecution for conscience."" -Roger Williams, 1644 Banished by the English and saved by the First Peoples, Roger Williams founded Providence here in 1636.",https://www.nps.gov/rowi/index.htm
1376,roca,Roosevelt Campobello International Park,"For many years, Franklin D. Roosevelt summered on Campobello Island. As an adult, he shared with his family the same active pursuits he enjoyed on the island as child. Although he visited less frequently after contracting polio, Campobello remained important to FDR. Today Roosevelt Campobello International Park serves as a memorial to FDR and a symbol of cooperation between the U.S. and Canada.",https://www.nps.gov/roca/index.htm
1377,rori,Rosie the Riveter WWII Home Front National Historical Park,"Explore and honor the efforts and sacrifices of American civilians on the WWII home front. Find out how diverse neighbors lived, worked, and interacted. Many faces, many stories, many truths, weave a complex tapestry of experiences from this time of opportunity and loss.",https://www.nps.gov/rori/index.htm
1378,ruca,Russell Cave National Monument,"Russell Cave is an archeological site with one of the most complete records of prehistoric cultures in the Southeast. In the 1950s, archeologists uncovered a large quantity of artifacts representing over 10,000 years of use in a single place. Today, Russell Cave National Monument helps bring to light many cultural developments of phenomenal human journeys.",https://www.nps.gov/ruca/index.htm
1379,sahi,Sagamore Hill National Historic Site,"Sagamore Hill was the home of Theodore Roosevelt, 26th President of the United States, from 1885 until his death in 1919. During Roosevelt's time in office, his ""Summer White House"" was the focus of international attention. Explore 83 acres of natural surroundings, historic buildings and trails to become inspired by the legacy of one of America's most popular presidents.",https://www.nps.gov/sahi/index.htm
1380,sagu,Saguaro National Park,"Tucson, Arizona is home to the nation's largest cacti. The giant saguaro is the universal symbol of the American west. These majestic plants, found only in a small portion of the United States, are protected by Saguaro National Park, to the east and west of the modern city of Tucson. Here you have a chance to see these enormous cacti, silhouetted by the beauty of a magnificent desert sunset.",https://www.nps.gov/sagu/index.htm
1381,sacr,Saint Croix Island International Historic Site,"The winter of 1604-1605 on Saint Croix Island was a cruel one for Pierre Dugua's French expedition. Iced in by freezing temperatures and cut off from fresh water and game, 35 of 79 men died. As spring arrived and native people traded game for bread, the health of those remaining improved. Although the expedition moved on by summer, the beginning of French presence in North America had begun.",https://www.nps.gov/sacr/index.htm
1382,sacn,Saint Croix National Scenic Riverway,"Grab your paddle and your longing for adventure and head to the St. Croix and Namekagon rivers! Together they form the St. Croix National Scenic Riverway, offering over 200 miles of clean water that glides and rushes through a forested landscape. Paddle, boat, fish, and camp among this wild and scenic beauty. Hiking and historic towns also beckon.",https://www.nps.gov/sacn/index.htm
1383,sapa,Saint Paul's Church National Historic Site,"Since 1665, Saint Paul's Church played a vital role in the colonial life of Eastchester, 20 miles north of New York City. Townspeople voted at the nearby Village Green; local militia drilled outside its doors. But the American Revolution changed everything. American, British and Hessian troops tore down the old wooden meetinghouse for firewood and used the unfinished stone chapel as a hospital.",https://www.nps.gov/sapa/index.htm
1384,saga,Saint-Gaudens National Historical Park,Your National Park for the Arts preserves the home and studio of sculptor Augustus Saint-Gaudens (1848-1907). Here stories flow through a landscape of inspiration. Discover the history behind the captivating bronze sculptures and enjoy the beauty of art and nature. The park and its partners continue the tradition of the Cornish Colony of artists. Unleash your creativity today.,https://www.nps.gov/saga/index.htm
1385,sama,Salem Maritime National Historic Site,"Established on March 17, 1938 as the first National Historic Site in the United States, Salem Maritime National Historic Site consists of nine acres of land and twelve historic structures along the Salem waterfront, as well as a downtown visitor center. Located in the urban setting of Salem, the park preserves and interprets over 600 years of New England's maritime history and global connections.",https://www.nps.gov/sama/index.htm
1386,sapu,Salinas Pueblo Missions National Monument,"Tucked away in the middle of New Mexico you’ll find Salinas Pueblo Missions National Monument. Its three distinct sites offer a glimpse into a unique time in history—a time entrenched with cultural borrowing, conflict and struggles. These sites continue to stand as reminders of the Spanish and Pueblo peoples’ early encounters and prompt exploration of today’s interactions among different people.",https://www.nps.gov/sapu/index.htm
1387,sari,Salt River Bay National Historical Park and Ecological Preserve,Salt River Bay National Historical Park and Ecological Preserve uniquely documents the human and natural Caribbean world from the earliest indigenous settlements in the central Caribbean to their clash with seven different colonial European powers to the present day.,https://www.nps.gov/sari/index.htm
1388,saan,San Antonio Missions National Historical Park,"Welcome to San Antonio Missions, a National Park Service site and the only UNESCO World Heritage Site in Texas. After 10,000 years, the people of South Texas were faced with drought, European diseases, and colonization. In the early 1700s, many Native people of South Texas foreswore their traditional life to become Spanish, accepting a new religion and agrarian lifestyle in hopes of survival.",https://www.nps.gov/saan/index.htm
1389,safr,San Francisco Maritime National Historical Park,"Located in the Fisherman's Wharf neighborhood, San Francisco Maritime National Historical Park offers visitors the sights, sounds, smells and stories of Pacific Coast maritime history. The Park includes a magnificent fleet of historic ships, a Visitor Center, Maritime Museum, Maritime Research Center, and Aquatic Park Historic District.",https://www.nps.gov/safr/index.htm
1390,sajh,San Juan Island National Historical Park,"San Juan Island is well known for its splendid vistas, saltwater shores, quiet woodlands, orca whales and one of the last remaining native prairies in the Puget Sound/Northern Straits region. But it was also here in 1859 that the United States and Great Britain nearly went to war over possession of the island, the crisis ignited by the death of a pig.",https://www.nps.gov/sajh/index.htm
1391,saju,San Juan National Historic Site,San Juan National Historic Site preserves stories of great ambition and aspirations. Countries fought for control of this tiny yet strategic island for centuries. Generations of soldiers have lived and worked within the forts. Visitors today are as inspired by these stories as they are by the beauty of the architecture and the ingenuity of design and engineering of this World Heritage Site.,https://www.nps.gov/saju/index.htm
1392,sand,Sand Creek Massacre National Historic Site,"On November 29th, 1864, Chiefs Black Kettle, White Antelope, Left Hand and others were encamped with around 750 Arapaho and Cheyenne people in a valley by the Big Sandy Creek. A hope for peace, brought forth by Black Kettle was in the balance. It was a tragic day where the blood of the Cheyenne and Arapaho was shed, and a painful memory for generations of Native Americans was made.",https://www.nps.gov/sand/index.htm
1393,safe,Santa Fe National Historic Trail,"You can almost hear the whoops and cries of ""All's set!"" as trail hands hitched their oxen to freight wagons carrying cargo between western Missouri and Santa Fe, New Mexico. Follow the Santa Fe National Historic Trail through five states and you'll find adventure and evidence of past travelers who made this remarkable trip before you!",https://www.nps.gov/safe/index.htm
1394,samo,Santa Monica Mountains National Recreation Area,"The Santa Monica Mountains offer easy access to surprisingly wild places. Experience the famous beaches of Malibu or explore more than 500 miles of trails. The park abounds with historical and cultural sites, from old movie ranches to Native American centers. What will you and your family discover?",https://www.nps.gov/samo/index.htm
1395,sara,Saratoga National Historical Park,"Here, in 1777, during the American War for Independence, American troops battled and beat a British invasion force, marking the first time in world history that a British Army ever surrendered. This crucial victory secured essential foreign recognition and support, instigated world-wide wars, affirmed United States independence, and changed the face of the world.",https://www.nps.gov/sara/index.htm
1396,sair,Saugus Iron Works National Historic Site,"In the 1600's, on the banks of the Saugus River, something extraordinary happened! Explore the place where European iron makers brought their special skills to a young Massachusetts colony. Saugus Iron Works is a twelve-acre National Historic Site that includes working waterwheels, forges, mills, a historic 17th century home, and a lush river basin.",https://www.nps.gov/sair/index.htm
1397,scbl,Scotts Bluff National Monument,"Towering 800 feet above the North Platte River, Scotts Bluff has served as a landmark for peoples from Native Americans to emigrants on the Oregon, California and Mormon Trails to modern travelers. Rich with geological and paleontological history as well as human history, there is much to discover while exploring the 3,000 acres of Scotts Bluff National Monument.",https://www.nps.gov/scbl/index.htm
1398,semo,Selma To Montgomery National Historic Trail,"Established by Congress in 1996, the Selma to Montgomery National Historic Trail commemorates the people, events, and route of the 1965 Voting Rights March in Alabama. Led by Dr. Martin Luther King, Jr., Black and White non-violent supporters fought for the right to vote in Central Alabama. Today, you can connect with this history and trace the events of these marches along the 54-mile trail.",https://www.nps.gov/semo/index.htm
1399,seki,Sequoia & Kings Canyon National Parks,"Huge mountains, rugged foothills, deep canyons, vast caverns, and the world’s largest trees exemplify the diversity of landscapes, life, and beauty here. Explore these pages to plan your visit or to learn about the plants and animals here and the threats they face. Ancient giant sequoias may seem invincible, but they, too are vulnerable.",https://www.nps.gov/seki/index.htm
1400,shen,Shenandoah National Park,"Just 75 miles from the bustle of Washington, D.C., Shenandoah National Park is a land bursting with cascading waterfalls, spectacular vistas, fields of wildflowers, and quiet wooded hollows. With over 200,000 acres of protected lands that are haven to deer, songbirds, and black bear, there's so much to explore...and your journey begins right here!",https://www.nps.gov/shen/index.htm
1401,shil,Shiloh National Military Park,"Visit the sites of the most epic struggle in the Western Theater of the Civil War. Nearly 110,000 American troops clashed in a bloody contest that resulted in 23,746 casualties; more casualties than in all of America's previous wars combined. Explore both the Shiloh and Corinth battlefields to discover the impact of this struggle on the soldiers and on the nation.",https://www.nps.gov/shil/index.htm
1402,sitk,Sitka National Historical Park,"On an island amid towering spruce and hemlock, Sitka National Historical Park preserves the site of a battle between invading Russian traders and indigenous Kiks.ádi Tlingit. Totem poles from Tlingit and Haida areas line the park’s scenic coastal trail, and the restored Russian Bishop’s House is a rare reminder of Russia’s colonial legacy in North America.",https://www.nps.gov/sitk/index.htm
1403,slbe,Sleeping Bear Dunes National Lakeshore,"Miles of sand beach, bluffs that tower 450’ above Lake Michigan, lush forests, clear inland lakes, unique flora and fauna make up the natural world of Sleeping Bear Dunes. High dunes afford spectacular views across the lake. An island lighthouse, US Life-Saving Service stations, coastal villages, and picturesque farmsteads reflect the park’s rich maritime, agricultural, and recreational history.",https://www.nps.gov/slbe/index.htm
1404,spar,Springfield Armory National Historic Site,"For nearly two centuries, the U.S. Armed Forces and American industry looked to Springfield Armory for innovative engineering and superior firearms. Springfield Armory National Historic Site commemorates the critical role of the nation’s first armory by preserving and interpreting the world's largest historic US military small arms collection, along with historic archives, buildings and landscape.",https://www.nps.gov/spar/index.htm
1405,stsp,Star-Spangled Banner National Historic Trail,"For three years the young United States was embroiled in the War of 1812 and the Chesapeake Bay region felt the brunt of it, choked by shipping blockades and ravaged by enemy raids. Through sites and landscapes in Virginia, the District of Columbia, and Maryland, the Trail tells the stories of the events, people, and places that led to the birth of the U.S. national anthem.",https://www.nps.gov/stsp/index.htm
1406,stli,Statue Of Liberty National Monument,"""The Statue of Liberty Enlightening the World"" was a gift of friendship from the people of France to the United States and is recognized as a universal symbol of freedom and democracy. The Statue of Liberty was dedicated on October 28, 1886. It was designated as a National Monument in 1924. Employees of the National Park Service have been caring for the colossal copper statue since 1933.",https://www.nps.gov/stli/index.htm
1407,stge,Ste. Geneviève National Historical Park,"Established by 1750, Ste. Geneviève was the first permanent European settlement in Missouri. Early French Canadian settlers were drawn here by the rich agricultural land known as Le Grand Champ (the Big Field). After the flood of 1785, the town relocated to its present location on higher ground approximately three miles to the northwest of its original site.",https://www.nps.gov/stge/index.htm
1408,stea,Steamtown National Historic Site,"You'd feel heat from the firebox, smell hot steam and oil; you'd hear the whistle, feel the ground vibrate, and watch as one-ton drive rods turned steel wheels. Remember the sound of ""chuff-chuff"" from the smokestack? Today, you can learn the history of steam railroad transportation, and the people who built, repaired and rode, as we work to preserve a special era in America's industrial history!",https://www.nps.gov/stea/index.htm
1409,stri,Stones River National Battlefield,"The Battle of Stones River began on the last day of 1862 and was one of the bloodiest conflicts of the Civil War. The battle produced important military and political gains for the Union, and it changed forever the people who lived and fought here.",https://www.nps.gov/stri/index.htm
1410,ston,Stonewall National Monument,"Before the 1960s, almost everything about living openly as a lesbian, gay, bisexual, transgender, or queer (LGBTQ+) person was illegal. The Stonewall Uprising on June 28, 1969 is a milestone in the quest for LGBTQ+ civil rights and provided momentum for a movement.",https://www.nps.gov/ston/index.htm
1411,sucr,Sunset Crater Volcano National Monument,"The lava flow lies on the land like a dream, a wonderland of rock. A thousand years ago the ground was torn open and lava erupted into the sky, forever changing the landscape and the lives of the people who lived here. A thousand years later, trees and flowers grow among the rocks, and people visit the lava flow to see and remember the most recent volcanic eruption in Arizona.",https://www.nps.gov/sucr/index.htm
1412,tapr,Tallgrass Prairie National Preserve,"Tallgrass prairie once covered 170 million acres of North America, but within a generation most of it had been transformed into farms, cities, and towns. Today less than 4% remains intact, mostly in the Kansas Flint Hills. Established on November 12, 1996, the preserve protects a nationally significant remnant of the once vast tallgrass prairie ecosystem. Here the tallgrass makes its last stand.",https://www.nps.gov/tapr/index.htm
1413,thko,Thaddeus Kosciuszko National Memorial,Visit the house where wounded Polish freedom fighter Thaddeus Kosciuszko lived and hear how this brilliant military engineer designed successful fortifications during the American Revolution. See the room where he received notable visitors such as Chief Little Turtle and Thomas Jefferson.,https://www.nps.gov/thko/index.htm
1414,whho,The White House and President's Park,"Every president except George Washington has called the White House home and has run the executive branch of the United States government from within its walls. Recognizable around the world, the White House stands as a symbol of democracy. The White House and its park grounds also serve as an iconic place for civil discourse.",https://www.nps.gov/whho/index.htm
1415,thrb,Theodore Roosevelt Birthplace National Historic Site,"This is the boyhood home of the first U.S. president to be born in New York City. Raised in a townhouse at 28 E. 20th St., Theodore Roosevelt would grow up to be our 26th President and become immortalized on Mount Rushmore. However, he started life as a sickly yet bright boy who exercised to improve his health and began a lifelong passion for the ""strenuous life.""",https://www.nps.gov/thrb/index.htm
1416,thri,Theodore Roosevelt Inaugural National Historic Site,"As president, Theodore Roosevelt created protections for ordinary citizens, began regulation of big business, and made the US a major force in international affairs. Yet one of the most important presidencies in America's history nearly didn't happen. See the place where a brief, emotional, and improvised ceremony in Buffalo, NY brought TR into office, and forever altered the nation.",https://www.nps.gov/thri/index.htm
1417,this,Theodore Roosevelt Island,"In the 1930s, landscape architects transformed Mason’s Island from neglected, overgrown farmland into Theodore Roosevelt Island, a memorial to America’s 26th president. They conceived a “real forest” designed to mimic the natural forest that once covered the island. Today miles of trails through wooded uplands and swampy bottomlands honor the legacy of a great outdoorsman and conservationist.",https://www.nps.gov/this/index.htm
1418,thro,Theodore Roosevelt National Park,"When Theodore Roosevelt came to Dakota Territory to hunt bison in 1883, he was a skinny, young, spectacled dude from New York. He could not have imagined how his adventure in this remote and unfamiliar place would forever alter the course of the nation. The rugged landscape and strenuous life that TR experienced here would help shape a conservation policy that we still benefit from today.",https://www.nps.gov/thro/index.htm
1419,thco,Thomas Cole National Historic Site,"In 1825, America was still a new nation, just forming its own unique identity and traditions. Thomas Cole invented a new style of art, one that Americans could call their own. His landscape paintings launched the art movement known as the Hudson River School. His groundbreaking achievements took place here in Catskill, New York -- in the ""peaceful shades"" of his beloved home, Cedar Grove.",https://www.nps.gov/thco/index.htm
1420,edis,Thomas Edison National Historical Park,"Today, the brick buildings on Main Street in West Orange, NJ seem quiet, betraying little evidence of the research, development, and innovation of their heyday. Visitors can step back in time to Thomas Edison’s home and laboratory, when machines were run by belts and pulleys and music was played on phonographs. Discover where America’s greatest inventor changed our world forever.",https://www.nps.gov/edis/index.htm
1421,thje,Thomas Jefferson Memorial,"Author of the Declaration of Independence, statesman and visionary for the founding of a nation.",https://www.nps.gov/thje/index.htm
1422,thst,Thomas Stone National Historic Site,"In 1776, Thomas Stone and 55 others signed the Declaration of Independence. In doing so, Stone risked his home, his family's security, and even his life. Stone supported the Declaration of Independence's promise of freedom. Yet he was also an enslaver, holding many people in bondage at Haberdeventure.",https://www.nps.gov/thst/index.htm
1423,tica,Timpanogos Cave National Monument,The 2024 opening date for cave tours will be posted once it has been determined. Hike your way past stunning vistas to explore a hidden underground world. Taste the thrill of caving as you twist and bend to enter beautifully decorated rooms. Learn the science behind formations and hear stories of cave exploration and preservation. Experience and discover as you go – geologic mysteries await,https://www.nps.gov/tica/index.htm
1424,timu,Timucuan Ecological & Historic Preserve,"Visit one of the last unspoiled coastal wetlands on the Atlantic Coast. Discover 6,000 years of human history and experience the beauty of salt marshes, coastal dunes, and hardwood hammocks. The Timucuan Preserve includes Fort Caroline and Kingsley Plantation.",https://www.nps.gov/timu/index.htm
1425,tont,Tonto National Monument,"The Salado Phenomena, 700 years ago, blended ideas of neighboring Native American cultures to emerge a unique and vibrant society. Tonto National Monument showcases two Salado-style cliff dwellings. Colorful pottery, woven cotton cloth, and other artifacts tell a story of people living and using resources from the northern Sonoran Desert from 1250 to 1450 CE.",https://www.nps.gov/tont/index.htm
1426,tosy,Touro Synagogue National Historic Site,"Touro Synagogue, a building of exquisite beauty and design, steeped in history and ideals, and one of the most historically significant Jewish buildings in America, was designated a National Historic Site in 1946. Dedicated in 1763, it still serves an active congregation and each year greets over 30,000 visitors who come to see the magnificent interior and hear its remarkable story.",https://www.nps.gov/tosy/index.htm
1427,trte,Trail Of Tears National Historic Trail,"Remember and commemorate the survival of the Cherokee people, forcefully removed from their homelands in Georgia, Alabama, and Tennessee to live in Indian Territory, now Oklahoma. They traveled by foot, horse, wagon, or steamboat in 1838-1839.",https://www.nps.gov/trte/index.htm
1428,tule,Tule Lake National Monument,"Tule Lake National Monument includes both Tule Lake Segregation Center, the largest and most controversial of the sites where Japanese Americans were incarcerated during World War II, and Camp Tulelake, which was first a Civilian Conservation Corps camp, then an additional facility to detain Japanese Americans, and finally a prisoner of war camp.",https://www.nps.gov/tule/index.htm
1429,tusk,Tule Springs Fossil Beds National Monument,"Over the last ~570,000 years, water has transformed the Upper Las Vegas Valley. Tule Springs Fossil Beds National Monument is an urban park that preserves the unique story of this ever-changing ecosystem.",https://www.nps.gov/tusk/index.htm
1430,tuma,Tumacácori National Historical Park,"Tumacácori sits at a cultural crossroads in the Santa Cruz River valley. Here O’odham, Yaqui, and Apache people met and mingled with European Jesuit and Franciscan missionaries, settlers, and soldiers, sometimes in conflict and sometimes in cooperation. Follow the timeworn paths and discover stories that connect us to enduring relationships, vibrant cultures, and traditions of long ago.",https://www.nps.gov/tuma/index.htm
1431,tupe,Tupelo National Battlefield,"In July, 1864, Union forces, including men from the United States Colored Troops, marched into Tupelo, Mississippi. Disorganized Confederate soldiers fought fiercely but could not overpower the federal troops. Neither side could claim a clear victory, but Union troops had succeeded in their main goal: keeping the Confederates away from Union railroads in Tennessee.",https://www.nps.gov/tupe/index.htm
1432,tuai,Tuskegee Airmen National Historic Site,"Before the first African American military pilots became known as the ""Red Tails"" they wore striped tails as they began their flight training in the Army's PT-17 Stearman bi-plane. Their flying adventure started at Moton Field, in Tuskegee, Alabama, where the Army Air Corps conducted a military test to determine if African Americans could be trained to fly combat aircraft.",https://www.nps.gov/tuai/index.htm
1433,tuin,Tuskegee Institute National Historic Site,"In 1881, Booker T. Washington arrived in Alabama and started building Tuskegee Institute both in reputation and literally brick by brick. He recruited the best and the brightest to come and teach here including George Washington Carver who arrived in 1896. Carver’s innovations in agriculture, especially with peanuts, expanded Tuskegee’s standing throughout the country. The story continues….",https://www.nps.gov/tuin/index.htm
1434,tuzi,Tuzigoot National Monument,"Water flows under and through this landscape, feeding the growth of people and towns. The Verde Valley is watered by snowmelt, summer monsoons, and springs that well up from the ancient sedimentary rocks. In the heart of the valley, a thousand years ago, people began to build a little hilltop pueblo that would grow into one of the largest villages in the area.",https://www.nps.gov/tuzi/index.htm
1435,ulsg,Ulysses S Grant National Historic Site,"Ulysses S. Grant is known as the victorious Civil War general who saved the Union and the 18th President of the United States. He first met Julia Dent, his future wife, at her family home, named White Haven. From 1854 to 1859 the Dents, Grants and an enslaved African-American workforce lived on the property.",https://www.nps.gov/ulsg/index.htm
1436,upde,Upper Delaware Scenic & Recreational River,"Canoe through rapids and quiet pools as the Delaware River winds its way through a valley of swiftly changing scenery or fish amid rolling hills and riverfront villages in one of the finest fishing rivers in the northeastern United States. The clean water of the Delaware, the last major undammed river in the eastern United States, supports a healthy ecosystem and offers tranquility and excitement.",https://www.nps.gov/upde/index.htm
1437,vall,Valles Caldera National Preserve,"About 1.2 million years ago, a spectacular volcanic eruption created a 14-mile-wide circular depression in the earth now known as Valles Caldera. The preserve is known for its huge mountain meadows, abundant wildlife, and meandering streams. The area also preserves the homeland of ancestral native peoples and embraces a rich ranching history.",https://www.nps.gov/vall/index.htm
1438,vafo,Valley Forge National Historical Park,"Valley Forge is the encampment site of the Continental Army during the winter of 1777-1778. The park features 3,500 acres of meadows, woodlands, and monuments commemorating the sacrifices and perseverance of the Revolutionary War generation and honoring the power of people to pull together and overcome adversity during extraordinary times.",https://www.nps.gov/vafo/index.htm
1439,vama,Vanderbilt Mansion National Historic Site,Built by of one of the first families of wealth in America. Designed by one of the nation's preeminent architects. The Vanderbilt Mansion is a home built expressly for the aristocratic lifestyle.,https://www.nps.gov/vama/index.htm
1440,vick,Vicksburg National Military Park,"To Confederate President Jefferson Davis, Vicksburg was the ""nailhead that holds the South's two halves together."" President Abraham Lincoln remarked ""Vicksburg is the key"" to victory, and could be the north's lifeline into the south. As the federals closed in on the Fortress City, they were met by a ring of forts with over 170 cannon. The resulting battle would determine the war's outcome.",https://www.nps.gov/vick/index.htm
1441,vive,Vietnam Veterans Memorial,"Honoring the men and women who served in the controversial Vietnam War, the Vietnam Veterans Memorial chronologically lists the names of 58,318 Americans who gave their lives in service to their country.",https://www.nps.gov/vive/index.htm
1442,vicr,Virgin Islands Coral Reef National Monument,Virgin Islands Coral Reef National Monument includes federal submerged lands within the 3-mile belt off the island of St. John. These waters support a diverse and complex system of coral reefs and other ecosystems such as shoreline mangrove forests and seagrass beds.,https://www.nps.gov/vicr/index.htm
1443,viis,Virgin Islands National Park,"Go beyond Virgin Islands National Park's stunning white-sand beaches. Hike to historic plantation sites to learn about a challenging past when sugar and enslaved labor dominated life on the island. Visit the Indigenous Taino's ancient petroglyphs. Snorkel coral reefs to discover hidden marine life. Two-thirds of the island of St. John is national park, making it a unique destination for visitors.",https://www.nps.gov/viis/index.htm
1444,voya,Voyageurs National Park,"With 218,055 acres, Voyageurs National Park is an adventure wonderland all year long full of exposed rock ridges, cliffs, wetlands, forests, streams and lakes. This is a place of transition between land and aquatic ecosystems, between southern boreal and northern hardwood forests, and between wild and developed areas. Whether you are exploring by land, water or ice there is something for everyone.",https://www.nps.gov/voya/index.htm
1445,waco,Waco Mammoth National Monument,"Standing as tall as 14 feet and weighing 20,000 pounds, Columbian mammoths roamed across what is present-day Texas thousands of years ago. Today, the fossil specimens represent the nation's first and only recorded evidence of a nursery herd of ice age Columbian mammoths.",https://www.nps.gov/waco/index.htm
1446,waca,Walnut Canyon National Monument,"Since time immemorial, Indigenous Peoples have lived and traveled throughout Walnut Canyon’s dynamic landscape. Vibrant communities built their homes in the cliffs and farmed along the canyon’s rim. Today the park preserves this landscape, and the ancestral homes in and around the canyon.",https://www.nps.gov/waca/index.htm
1447,wapa,War In The Pacific National Historical Park,"War in the Pacific National Historical Park was established to commemorate the bravery and sacrifice of those participating in the campaigns of the Pacific Theater of World War II and to conserve and interpret outstanding natural, scenic, and historic values and objects of the island of Guam.",https://www.nps.gov/wapa/index.htm
1448,wamo,Washington Monument,"Built to honor George Washington, the United States' first president, the 555-foot marble obelisk towers over Washington, D.C.",https://www.nps.gov/wamo/index.htm
1449,waro,Washington-Rochambeau Revolutionary Route National Historic Trail,"In 1781, General Rochambeau’s French Army joined forces with General Washington’s Continental Army to fight the British Army in Yorktown, Virginia. With the French Navy in support, the allied armies moved hundreds of miles to become the largest troop movement of the American Revolution. The effort and cooperation between the two sides led to a victory at Yorktown and secured American independence.",https://www.nps.gov/waro/index.htm
1450,waba,Washita Battlefield National Historic Site,"On November 27, 1868, Lt. Colonel George Armstrong Custer led the 7th US Cavalry on a surprise dawn attack on a Cheyenne village led by Peace Chief Black Kettle. The event was an example of the tragic clash of cultures that occurred during the Great Plains Wars. It is also a place of remembrance and reflection for those who died here. Read More",https://www.nps.gov/waba/index.htm
